TimeCreated MassFrac              
1           0.0025916591746078105 
1           0.03951471815687969   
2           0.0018031834548871614 
2           0.03951471815687969   
3           0.0020304032287180667 
3           0.044456867055445895  
4           0.0022435412549657295 
4           0.03457319378529021   
5           0.0012789242076143173 
5           0.04939964059939115   
6           0.002178650183499745  
6           0.044456867055445895  
7           0.0016166757739126052 
7           0.03951471815687969   
8           0.0015357291639205304 
8           0.03951471815687969   
9           0.0019286714897146819 
9           0.02963229382230508   
10          0.0017394313076394866 
10          0.03951471815687969   
11          0.0024802360047528785 
11          0.02963229382230508   
12          0.0029050177328489475 
12          0.04939964059939115   
13          0.0009844128532299358 
13          0.03951471815687969   
14          0.00168162487242628   
14          0.03457319378529021   
15          0.001702555031640805  
15          0.02963229382230508   
16          0.0029598140703942194 
16          0.04939964059939115   
17          0.0028092785175169253 
17          0.04939964059939115   
18          0.002366064656075921  
18          0.02963229382230508   
19          0.0021187887080029726 
19          0.03457319378529021   
20          0.0027154553166733294 
20          0.898850123487313     
20          0.0027626691468297126 
20          0.02963229382230508   
21          0.0009851742746124926 
21          0.02963229382230508   
22          0.00207684817872603   
22          0.03951471815687969   
23          0.0023815724128535363 
23          0.03951471815687969   
24          0.0016580951680033847 
24          0.03457319378529021   
25          0.0029158265986395275 
25          0.898850123487313     
25          0.00295981407039422   
25          0.04939964059939115   
26          0.0015064626652933736 
26          0.02963229382230508   
27          0.0017265960256219511 
27          0.04939964059939115   
28          0.0015781784758134815 
28          0.044456867055445895  
29          0.0017650812717327025 
29          0.04939964059939115   
30          0.002186915264532917  
30          0.898850123487313     
30          0.002239638076272     
30          0.03457319378529021   
31          0.0021199391837735683 
31          0.04939964059939115   
32          0.0024399940460374677 
32          0.03951471815687969   
33          0.000984412853229936  
33          0.03951471815687969   
34          0.002174724570754215  
34          0.03951471815687969   
35          0.002555660653804022  
35          0.898850123487313     
35          0.002603795955640901  
35          0.044456867055445895  
36          0.0019107615496016576 
36          0.044456867055445895  
37          0.0025801631806319884 
37          0.04939964059939115   
38          0.0019471589410798103 
38          0.03457319378529021   
39          0.002011773900942486  
39          0.03951471815687969   
40          0.0013488361443488041 
40          0.898850123487313     
40          0.001409658223101667  
40          0.04939964059939115   
41          0.0029603259457247955 
41          0.03951471815687969   
42          0.0015373379962947105 
42          0.044456867055445895  
43          0.0025283523467838306 
43          0.03457319378529021   
44          0.0012751026634361113 
44          0.044456867055445895  
45          0.0029158265986395293 
45          0.898850123487313     
45          0.002960581834876781  
45          0.03457319378529021   
46          0.000984032070365353  
46          0.044456867055445895  
47          0.0012116917223830488 
47          0.02963229382230508   
48          0.0026150393685879197 
48          0.044456867055445895  
49          0.002129761608889003  
49          0.03951471815687969   
50          0.002271723570778503  
50          0.898850123487313     
