Time, Quantity,Prototype
0,1000.0,EnrichmentFacility
1,1966.9251692523787,EnrichmentFacility
2,2933.5646924120915,EnrichmentFacility
3,3900.5994842529126,EnrichmentFacility
4,4867.482462948208,EnrichmentFacility
5,5835.603590483306,EnrichmentFacility
6,6802.479492276211,EnrichmentFacility
7,7769.723624241105,EnrichmentFacility
8,8736.907972801382,EnrichmentFacility
9,9704.300387410036,EnrichmentFacility
10,10672.363307862128,EnrichmentFacility
11,11638.824509697575,EnrichmentFacility
12,12605.904764328761,EnrichmentFacility
13,13573.191068875,EnrichmentFacility
14,14539.97490752631,EnrichmentFacility
15,15508.037827978404,EnrichmentFacility
16,16474.699392533184,EnrichmentFacility
17,17441.60370211338,EnrichmentFacility
18,18407.901987451693,EnrichmentFacility
19,19374.308199703883,EnrichmentFacility
20,20342.371120155978,EnrichmentFacility
21,21309.480922743256,EnrichmentFacility
22,22276.135155676704,EnrichmentFacility
23,23243.4365093761,EnrichmentFacility
24,24210.42987334554,EnrichmentFacility
25,25178.7130175727,EnrichmentFacility
26,26145.097337574924,EnrichmentFacility
27,27111.95903543868,EnrichmentFacility
28,28078.527147314748,EnrichmentFacility
29,29045.25660318324,EnrichmentFacility
30,30013.319523635328,EnrichmentFacility
31,30980.516408496835,EnrichmentFacility
32,31948.840804522166,EnrichmentFacility
33,32915.90855642337,EnrichmentFacility
34,33882.845587538875,EnrichmentFacility
35,34850.90850799097,EnrichmentFacility
36,35817.11475672344,EnrichmentFacility
37,36783.69679126823,EnrichmentFacility
38,37750.60209737489,EnrichmentFacility
39,38717.59585422059,EnrichmentFacility
40,39685.65877467269,EnrichmentFacility
41,40652.38386076863,EnrichmentFacility
42,41619.74208840295,EnrichmentFacility
43,42586.316991839245,EnrichmentFacility
44,43553.882011718255,EnrichmentFacility
45,44521.94493217035,EnrichmentFacility
46,45489.7527909791,EnrichmentFacility
47,46456.71103314795,EnrichmentFacility
48,47424.08923144955,EnrichmentFacility
49,48391.22150381671,EnrichmentFacility
50,49359.28442426881,EnrichmentFacility
51,50325.631275535554,EnrichmentFacility
52,51293.45355935728,EnrichmentFacility
53,52261.09068596315,EnrichmentFacility
54,53229.09953453108,EnrichmentFacility
55,54197.16245498317,EnrichmentFacility
56,55164.890208564815,EnrichmentFacility
57,56131.935441167,EnrichmentFacility
58,57098.85506909642,EnrichmentFacility
59,58066.12260824051,EnrichmentFacility
60,59034.18552869259,EnrichmentFacility
61,60000.31807072278,EnrichmentFacility
62,60967.40788275663,EnrichmentFacility
63,61933.99143293811,EnrichmentFacility
64,62900.57858699379,EnrichmentFacility
65,63868.641507445886,EnrichmentFacility
66,64835.82447088326,EnrichmentFacility
67,65803.5979352284,EnrichmentFacility
68,66770.57411652287,EnrichmentFacility
69,67737.3304313285,EnrichmentFacility
70,68705.39335178057,EnrichmentFacility
71,69673.21101241467,EnrichmentFacility
72,70640.84964298805,EnrichmentFacility
73,71608.12160646738,EnrichmentFacility
74,72574.85748147176,EnrichmentFacility
75,73542.92040192387,EnrichmentFacility
76,74509.32011814357,EnrichmentFacility
77,75476.5480969077,EnrichmentFacility
78,76443.04578305982,EnrichmentFacility
79,77410.58756806252,EnrichmentFacility
80,78378.65048851458,EnrichmentFacility
81,79345.61756130446,EnrichmentFacility
82,80312.77032514142,EnrichmentFacility
83,81279.39037386837,EnrichmentFacility
84,82246.47220258981,EnrichmentFacility
85,83214.5351230419,EnrichmentFacility
86,84181.90378258856,EnrichmentFacility
87,85148.71929941159,EnrichmentFacility
88,86115.31995918315,EnrichmentFacility
89,87082.30453336213,EnrichmentFacility
90,88050.36745381422,EnrichmentFacility
91,89017.02358417145,EnrichmentFacility
92,89984.77334066422,EnrichmentFacility
93,90951.4208809358,EnrichmentFacility
94,91917.76907506133,EnrichmentFacility
95,92885.8319955134,EnrichmentFacility
96,93852.89159909978,EnrichmentFacility
97,94821.00286733726,EnrichmentFacility
98,95788.26280244256,EnrichmentFacility
99,96756.8133099958,EnrichmentFacility
1,33.046835084426654,LEU
2,66.38735133435381,LEU
3,99.32148020516426,LEU
4,132.4116926446298,LEU
5,164.22892777520929,LEU
6,197.3264161865716,LEU
7,230.04531630683366,LEU
8,262.825681507123,LEU
9,295.3921278716327,LEU
10,327.26920741954103,LEU
11,360.7930610778502,LEU
12,393.6804483141524,LEU
13,426.35598956076234,LEU
14,459.54813080098035,LEU
15,491.42521034888864,LEU
16,524.743065191012,LEU
17,557.8113467191176,LEU
18,591.5026996290769,LEU
19,625.0830896984063,LEU
20,656.9601692463146,LEU
21,689.8171773582277,LEU
22,723.1425700562933,LEU
23,755.8026388250576,LEU
24,788.7793609112592,LEU
25,820.4300219062957,LEU
26,854.0329200429646,LEU
27,887.1450119324578,LEU
28,920.5589482274953,LEU
29,953.8070020093331,LEU
30,985.6840815572414,LEU
31,1018.4515578168134,LEU
32,1050.05980662251,LEU
33,1082.9600482839523,LEU
34,1115.9946878373441,LEU
35,1147.8717673852525,LEU
36,1181.657745841878,LEU
37,1215.05736783092,LEU
38,1248.1246248007976,LEU
39,1281.1009429593237,LEU
40,1312.978022507232,LEU
41,1346.2305689809975,LEU
42,1378.8321639812602,LEU
43,1412.239117673084,LEU
44,1444.628103472663,LEU
45,1476.5051830205714,LEU
46,1508.6444989603408,LEU
47,1541.6573308047314,LEU
48,1574.2383933734623,LEU
49,1607.07229964251,LEU
50,1638.9493791904183,LEU
51,1672.590800038171,LEU
52,1704.7152851970177,LEU
53,1737.0301359458329,LEU
54,1768.962808391279,LEU
55,1800.8398879391873,LEU
56,1833.0615624235395,LEU
57,1865.9849568399095,LEU
58,1899.037489121765,LEU
59,1931.7323236313157,LEU
60,1963.6094031792243,LEU
61,1997.4711616685063,LEU
62,2030.3487226574873,LEU
63,2063.74678637579,LEU
64,2097.1411448448307,LEU
65,2129.0182243927393,LEU
66,2161.8000136787127,LEU
67,2193.9746915800724,LEU
68,2226.969079680773,LEU
69,2260.1895189978345,LEU
70,2292.066598545743,LEU
71,2324.195836940033,LEU
72,2356.5091414155545,LEU
73,2389.1994271356657,LEU
74,2422.440881214725,LEU
75,2454.3179607626334,LEU
76,2487.9050295944016,LEU
77,2520.6405372963955,LEU
78,2554.126880353606,LEU
79,2586.539754614253,LEU
80,2618.416834162161,LEU
81,2651.420586984857,LEU
82,2684.2334253699496,LEU
83,2717.593963858085,LEU
84,2750.4797327258307,LEU
85,2782.3568122737393,LEU
86,2814.9476819175193,LEU
87,2848.10725389589,LEU
88,2881.4877267404286,LEU
89,2914.4734858692345,LEU
90,2946.350565417143,LEU
91,2979.674007317922,LEU
92,3011.873059960954,LEU
93,3045.205333581914,LEU
94,3078.8453737969953,LEU
95,3110.722453344904,LEU
96,3143.6310725289695,LEU
97,3175.4584442939636,LEU
98,3208.161096739873,LEU
99,3239.536873620506,LEU
1,0.02799566319443664,delta_LEU
2,0.04795625355467741,delta_LEU
3,0.07903554192381385,delta_LEU
4,0.10584440716170374,delta_LEU
5,0.10748174148356202,delta_LEU
6,0.13409153721683803,delta_LEU
7,0.171059452061976,delta_LEU
8,0.2063456914958302,delta_LEU
9,0.24748471833321797,delta_LEU
10,0.24748471833321797,delta_LEU
11,0.2624292245769577,delta_LEU
12,0.29478735708655335,delta_LEU
13,0.33294156424025506,delta_LEU
14,0.3569616727100597,delta_LEU
15,0.3569616727100597,delta_LEU
16,0.37754227580390065,delta_LEU
17,0.4049511675017689,delta_LEU
18,0.41531291923216285,delta_LEU
19,0.4287105977126815,delta_LEU
20,0.4287105977126815,delta_LEU
21,0.46189989852920454,delta_LEU
22,0.4822742670100553,delta_LEU
23,0.5208517988471904,delta_LEU
