Time Quantity           
0    0                  
1    33.08738377920472  
2    66.66986053445504  
3    98.4849411495995   
4    131.66074460098378 
5    164.5751204177984  
6    198.4231916581719  
7    232.02525224153115 
8    265.9237881333786  
9    299.06087445523735 
10   331.3377886855676  
11   364.75197238857595 
12   397.43248389106907 
13   429.5980922189391  
14   462.5303040717059  
15   495.3093225734733  
16   528.801607709936   
17   561.9659196067344  
18   594.5664473483989  
19   627.4485585137519  
20   660.4204459515724  
21   693.7916750418294  
22   726.9900154747972  
23   760.4622868197062  
24   793.6625298313016  
25   825.5683146288266  
26   859.1308955377642  
27   891.3395505556676  
28   924.2026593477957  
29   956.62631461338    
30   989.3707285094897  
31   1022.4380684985279 
32   1055.5721189044787 
33   1088.7710691252112 
34   1121.735819431322  
35   1154.2543115702745 
36   1187.461925301636  
37   1219.7010741815243 
38   1252.1519764876246 
39   1285.2048526893388 
40   1318.0691755415762 
41   1350.2330440840572 
42   1382.7223109971244 
43   1415.2913214087546 
44   1448.6660376350487 
45   1481.429892493206  
46   1514.8725422173015 
47   1548.168759222805  
48   1580.805634722934  
49   1614.5423798386469 
50   1647.4378077963502 
51   1680.7489501357868 
52   1713.9247446099766 
53   1745.2759265918503 
54   1778.6274986184744 
55   1811.8641611763246 
56   1845.3262408787714 
57   1878.7091943461396 
58   1911.726681006282  
59   1944.82909197367   
60   1978.0263921280762 
61   2011.489195975193  
62   2045.3653968403578 
63   2079.2861137830064 
64   2112.5939985970494 
65   2145.662280125155  
66   2178.3872694007523 
67   2211.8891378534986 
68   2245.468465206123  
69   2279.233575583424  
70   2312.810319077543  
71   2346.3907091468723 
72   2379.8009140276386 
73   2413.4549063360023 
74   2446.3911848983043 
75   2479.038485000765  
76   2511.672834300727  
77   2544.378353761953  
78   2577.496928144457  
79   2610.683251845314  
80   2643.2979057108514 
81   2675.677259214648  
82   2709.1661667352128 
83   2742.886596436855  
84   2776.1363568625875 
85   2809.3139222722402 
86   2842.9491113933245 
87   2875.4369143390322 
88   2907.8132421808305 
89   2941.4742860873857 
90   2974.271716928999  
91   3006.4244993998554 
92   3039.1955915780654 
93   3071.123947737028  
94   3103.744099412772  
95   3136.386135026357  
96   3170.4026000344347 
97   3203.439696443327  
98   3236.649769464153  
99   3269.761861353646  
