Time, Quantity,Prototype
0,999.9999999999999,Enrichment
1,1966.3851346401877,Enrichment
2,2933.6968483593405,Enrichment
3,3901.116112185252,Enrichment
4,4868.10866146461,Enrichment
5,5834.718312082718,Enrichment
6,6801.7147353223,Enrichment
7,7767.64466134937,Enrichment
8,8734.649669552788,Enrichment
9,9702.360426835758,Enrichment
10,10669.463114812905,Enrichment
11,11636.197399994215,Enrichment
12,12603.521312397883,Enrichment
13,13570.691888709032,Enrichment
14,14537.213174374136,Enrichment
15,15503.85175851239,Enrichment
16,16470.52302031677,Enrichment
17,17437.564941220422,Enrichment
18,18404.226943996415,Enrichment
19,19371.54071701331,Enrichment
20,20339.283155495872,Enrichment
21,21305.855772986684,Enrichment
22,22272.20868548099,Enrichment
23,23238.63147485343,Enrichment
24,24205.971653520144,Enrichment
25,25172.972775197737,Enrichment
26,26139.900173678692,Enrichment
27,27107.26884259172,Enrichment
28,28074.1428934477,Enrichment
29,29040.641798602726,Enrichment
30,30007.65968083893,Enrichment
31,30974.033935658135,Enrichment
32,31941.51452796367,Enrichment
33,32907.583161563634,Enrichment
34,33873.83047156959,Enrichment
35,34841.142946747204,Enrichment
36,35807.940330916266,Enrichment
37,36776.24905143848,Enrichment
38,37743.73517713695,Enrichment
39,38710.29206368493,Enrichment
40,39678.49157453114,Enrichment
41,40646.15912598556,Enrichment
42,41613.316069757835,Enrichment
43,42580.56806030487,Enrichment
44,43547.58520215094,Enrichment
45,44515.23700235403,Enrichment
46,45482.35871352517,Enrichment
47,46448.69315941486,Enrichment
48,47417.0236451569,Enrichment
49,48384.436298639426,Enrichment
50,49351.287221274826,Enrichment
51,50317.7638217992,Enrichment
52,51284.71026252408,Enrichment
53,52251.89163688924,Enrichment
54,53219.34677838057,Enrichment
55,54185.77128534233,Enrichment
56,55152.23184765076,Enrichment
57,56119.41173031921,Enrichment
58,57086.205228734674,Enrichment
59,58052.960358750286,Enrichment
60,59020.02769396218,Enrichment
61,59987.05940706268,Enrichment
62,60954.277517700095,Enrichment
63,61921.35881889745,Enrichment
64,62887.67844953036,Enrichment
65,63854.241767722895,Enrichment
66,64821.144473751956,Enrichment
67,65788.14089699154,Enrichment
68,66755.2026915252,Enrichment
69,67721.97885082923,Enrichment
70,68688.7933156938,Enrichment
71,69655.56537913693,Enrichment
72,70622.41237795819,Enrichment
73,71589.52126552619,Enrichment
74,72557.32647009639,Enrichment
75,73524.32289333598,Enrichment
76,74490.84470070363,Enrichment
77,75458.36379740774,Enrichment
78,76425.36022064732,Enrichment
79,77392.30093468753,Enrichment
80,78359.52163225012,Enrichment
81,79326.33714907315,Enrichment
82,80293.72601304123,Enrichment
83,81259.74226870862,Enrichment
84,82227.48474107948,Enrichment
85,83194.94376536246,Enrichment
86,84161.29712166377,Enrichment
87,85128.47537953165,Enrichment
88,86095.47180277124,Enrichment
89,87062.4682260108,Enrichment
90,88029.98017722851,Enrichment
91,88996.51407205575,Enrichment
92,89963.9855084191,Enrichment
93,90929.91543444619,Enrichment
94,91896.81161849582,Enrichment
95,92862.75362144124,Enrichment
96,93829.03956927624,Enrichment
97,94795.4862618193,Enrichment
98,95762.06147174966,Enrichment
99,96729.37830025215,Enrichment
1,33.602060583359226,LEU
2,66.25147791051776,LEU
3,98.79031980355111,LEU
4,131.76787949663668,LEU
5,165.13910858689366,LEU
6,198.11268534731255,LEU
7,232.18275932024193,LEU
8,265.1475096263526,LEU
9,297.38665850624096,LEU
10,330.2509813584786,LEU
11,363.49406998148515,LEU
12,396.1309454816141,LEU
13,428.92547033708126,LEU
14,462.38755003952787,LEU
15,495.7290317250871,LEU
16,529.0369165391304,LEU
17,561.9637158103657,LEU
18,595.2811201043467,LEU
19,627.9284202068073,LEU
20,660.1349967117919,LEU
21,693.5443006515433,LEU
22,727.1794897726284,LEU
23,760.7428364161225,LEU
24,793.3629880918655,LEU
25,826.3317342497043,LEU
26,859.376277398542,LEU
27,891.96713741248,LEU
28,925.0665288266347,LEU
29,958.5516185910186,LEU
30,991.503132724641,LEU
31,1025.1163791725703,LEU
32,1057.592167448424,LEU
33,1091.5196320781301,LEU
34,1125.2633942294556,LEU
35,1157.9120286787404,LEU
36,1191.0902433729864,LEU
37,1222.7146086253847,LEU
38,1255.1847078569085,LEU
39,1288.610185242553,LEU
40,1320.346832181126,LEU
