Time, Quantity,Prototype
0,999.9999999999999,Enrichment
1,1966.096770851869,Enrichment
2,2932.9658021100804,Enrichment
3,3900.5543703343847,Enrichment
4,4867.5179152705205,Enrichment
5,5834.293873813712,Enrichment
6,6801.538005778604,Enrichment
7,7768.096500167275,Enrichment
8,8734.678463514465,Enrichment
9,9701.366309985991,Enrichment
10,10668.491900397628,Enrichment
11,11635.583276208854,Enrichment
12,12602.251369613252,Enrichment
13,13569.247581355072,Enrichment
14,14536.652661078895,Enrichment
15,15502.771155874452,Enrichment
16,16470.448176867856,Enrichment
17,17437.801369442506,Enrichment
18,18405.127413491395,Enrichment
19,19372.39975904794,Enrichment
20,20339.48184931584,Enrichment
21,21306.96582233489,Enrichment
22,22273.95918630433,Enrichment
23,23241.15255417819,Enrichment
24,24208.07098232946,Enrichment
25,25175.0281249944,Enrichment
26,26142.227683232664,Enrichment
27,27108.94252278064,Enrichment
28,28076.27321511738,Enrichment
29,29043.71104766432,Enrichment
30,30010.934775250378,Enrichment
31,30978.084663989815,Enrichment
32,31945.266057963363,Enrichment
33,32912.402516622715,Enrichment
34,33879.56824778328,Enrichment
35,34846.15651417122,Enrichment
36,35812.90244602861,Enrichment
37,36778.99660609481,Enrichment
38,37746.196627447986,Enrichment
39,38713.06419419338,Enrichment
40,39680.29922101774,Enrichment
41,40646.99816363788,Enrichment
42,41614.563183516904,Enrichment
43,42581.161648672845,Enrichment
44,43547.41823596062,Enrichment
45,44514.74070959931,Enrichment
46,45481.06734759114,Enrichment
47,46447.61861937101,Enrichment
48,47414.51430776191,Enrichment
49,48381.33988821098,Enrichment
50,49348.89429350257,Enrichment
51,50315.10778507663,Enrichment
52,51281.72194777568,Enrichment
53,52248.050573041364,Enrichment
54,53214.914073125015,Enrichment
55,54181.98133055486,Enrichment
56,55148.47922441006,Enrichment
57,56115.642781138944,Enrichment
58,57082.88197477922,Enrichment
59,58048.941148840444,Enrichment
60,59016.37771614009,Enrichment
61,59983.52660740566,Enrichment
62,60950.71518986117,Enrichment
63,61916.74049143493,Enrichment
64,62883.84358586798,Enrichment
65,63851.18387277193,Enrichment
66,64818.40702448515,Enrichment
67,65786.17905269928,Enrichment
68,66752.75230008026,Enrichment
69,67720.02672044099,Enrichment
70,68687.4715253562,Enrichment
71,69654.63006847481,Enrichment
72,70621.23335815802,Enrichment
73,71588.01377733306,Enrichment
74,72555.17654390873,Enrichment
75,73522.45301061438,Enrichment
76,74488.38293664143,Enrichment
77,75455.0787723085,Enrichment
78,76422.30638397942,Enrichment
79,77389.7174339986,Enrichment
80,78356.73162605645,Enrichment
81,79323.22634453428,Enrichment
82,80289.55578657112,Enrichment
83,81255.93244221353,Enrichment
84,82223.17353611263,Enrichment
85,83190.10518584464,Enrichment
86,84156.999906646,Enrichment
87,85124.58036681324,Enrichment
88,86090.89230816154,Enrichment
89,87057.99324053212,Enrichment
90,88024.59286158113,Enrichment
91,88992.04170380949,Enrichment
92,89958.85569137397,Enrichment
93,90926.1071634989,Enrichment
94,91892.99159697161,Enrichment
95,92859.3695485659,Enrichment
96,93825.4216770342,Enrichment
97,94792.94082322047,Enrichment
98,95759.93101664622,Enrichment
99,96726.68272851371,Enrichment
1,33.89853589184741,LEU
2,67.00308810239397,LEU
3,99.36786315425228,LEU
4,132.37524306732496,LEU
5,165.57548607892048,LEU
6,198.29438619918253,LEU
7,231.71821051643298,LEU
8,265.11790570583037,LEU
9,298.40873933485295,LEU
10,331.2495155192865,LEU
11,364.12546874266786,LEU
12,397.4366110821047,LEU
13,430.41040528960536,LEU
14,462.96383027598165,LEU
15,496.8400311411464,LEU
16,529.1138652945048,LEU
17,561.7206369879947,LEU
18,594.3553208808547,LEU
19,627.0452137761167,LEU
20,659.9307137402249,LEU
21,692.4030262048951,LEU
22,725.3797482910968,LEU
23,758.1508404693066,LEU
24,791.2046062784308,LEU
25,824.2185685551929,LEU
26,856.9832962373257,LEU
27,890.2463774890045,LEU
28,922.8762823401429,LEU
29,955.396033183893,LEU
30,988.135911647321,LEU
31,1020.9517060049037,LEU
32,1053.7351089028743,LEU
33,1086.56471112156,LEU
34,1119.3642174191273,LEU
35,1152.7574322665805,LEU
36,1185.9885465987027,LEU
37,1219.8897667162257,LEU
38,1252.654018256285,LEU
39,1285.7600761756157,LEU
40,1318.4883375591749,LEU
41,1351.7677629108216,LEU
42,1384.1567487104007,LEU
43,1417.5394779039377,LEU
44,1451.2737018084415,LEU
45,1483.9120565452336,LEU
46,1517.5742592565994,LEU
47,1551.0055093508063,LEU
48,1584.082654577677,LEU
49,1617.231879845537,LEU
50,1649.631778815267,LEU
51,1683.4103106930095,LEU
52,1716.7769007798815,LEU
53,1750.4370603164239,LEU
54,1783.5472992905347,LEU
55,1816.4480493325518,LEU
56,1849.934178844084,LEU
57,1882.7359207389372,LEU
58,1915.45989809627,LEU
59,1949.3970883565048,LEU
60,1981.918140038294,LEU
61,2014.7349599281529,LEU
62,2047.5109721359847,LEU
63,2081.4829876987724,LEU
64,2114.346892661716,LEU
65,2146.9669330555666,LEU
66,2179.7074035908486,LEU
67,2211.883558020824,LEU
68,2245.2922143519263,LEU
69,2277.9799740798817,LEU
70,2310.4925564263117,LEU
71,2343.299452961644,LEU
72,2376.677221916514,LEU
73,2409.8728788210606,LEU
74,2442.6754330957206,LEU
75,2475.361088916158,LEU
76,2509.4311628890873,LEU
77,2542.7137825907425,LEU
78,2575.4496677120837,LEU
79,2607.9969544618602,LEU
80,2640.952262576596,LEU
81,2674.4416567871904,LEU
82,2708.1009765772383,LEU
83,2741.7117546680893,LEU
84,2774.4337783133305,LEU
85,2807.4739506256483,LEU
86,2840.5520906598654,LEU
87,2872.9252018441316,LEU
88,2906.6025146078077,LEU
89,2939.468642450885,LEU
90,2972.8501832366915,LEU
91,3005.3586147025208,LEU
92,3038.5197589566683,LEU
93,3071.2311124420976,LEU
94,3104.3198291820427,LEU
95,3137.9292748665644,LEU
96,3171.873708908502,LEU
97,3204.3098588034463,LEU
98,3237.289840619059,LEU
99,3270.5150123524395,LEU
1,0.004693256283505536,delta_LEU
2,0.031109787525902814,delta_LEU
3,0.07776651136289278,delta_LEU
4,0.10684166215393562,delta_LEU
5,0.13064010736864676,delta_LEU
6,0.16760802221378474,delta_LEU
7,0.18528931629202516,delta_LEU
8,0.20363077970524598,delta_LEU
9,0.22495067915458214,delta_LEU
10,0.25858408308311565,delta_LEU
11,0.29125504847884015,delta_LEU
12,0.31201930464384087,delta_LEU
13,0.3420133553241531,delta_LEU
14,0.3835086451228552,delta_LEU
15,0.38881298440122186,delta_LEU
16,0.4379578376414344,delta_LEU
17,0.47799356949949756,delta_LEU
18,0.5172656277507787,delta_LEU
19,0.5550271759404161,delta_LEU
20,0.5874369439354253,delta_LEU
21,0.6311514602158853,delta_LEU
22,0.6610654045721459,delta_LEU
23,0.6966053525054047,delta_LEU
24,0.7244113921070433,delta_LEU
25,0.7533064504104561,delta_LEU
26,0.7890205300060009,delta_LEU
27,0.8110997303553482,delta_LEU
28,0.8505025424745046,delta_LEU
29,0.8929191517870708,delta_LEU
30,0.929313102295779,delta_LEU
31,0.9636300052765394,delta_LEU
32,0.9988331337554375,delta_LEU
33,1.0327722557182797,delta_LEU
34,1.0675347975888612,delta_LEU
35,1.0860535621899992,delta_LEU
36,1.1090073726849587,delta_LEU
37,1.1136271889548002,delta_LEU
38,1.149354295726377,delta_LEU
39,1.1757296310012793,delta_LEU
