Time, Quantity,Prototype
0,999.9999999999999,Enrichment
1,1966.8855204645008,Enrichment
2,2934.022130147119,Enrichment
3,3900.9878535460616,Enrichment
4,4867.9842767856435,Enrichment
5,5834.980700025224,Enrichment
6,6801.298777276319,Enrichment
7,7768.4831258365975,Enrichment
8,8735.930871818275,Enrichment
9,9702.924736966203,Enrichment
10,10669.921160205784,Enrichment
11,11636.986868132783,Enrichment
12,12604.062072432402,Enrichment
13,13570.417205006212,Enrichment
14,14537.467548863962,Enrichment
15,15504.484666624827,Enrichment
16,16472.105813723825,Enrichment
17,17438.83230332893,Enrichment
18,18405.869354741943,Enrichment
19,19372.50089000555,Enrichment
20,20339.497313245127,Enrichment
21,21306.391052183648,Enrichment
22,22272.564083371704,Enrichment
23,23240.68854706719,Enrichment
24,24207.688076435916,Enrichment
25,25175.23698394927,Enrichment
26,26141.564563702013,Enrichment
27,27108.941105624435,Enrichment
28,28075.937528864022,Enrichment
29,29043.372097188145,Enrichment
30,30009.480622625186,Enrichment
31,30976.258036488798,Enrichment
32,31943.652172737275,Enrichment
33,32910.7384545534,Enrichment
34,33877.7147589049,Enrichment
35,34845.038528953824,Enrichment
36,35812.41057405189,Enrichment
37,36778.94173785231,Enrichment
38,37745.938161091886,Enrichment
39,38712.66324718783,Enrichment
40,39680.06675007015,Enrichment
41,40647.38296818119,Enrichment
42,41614.2031436286,Enrichment
43,42581.19956686818,Enrichment
44,43548.19599010777,Enrichment
45,44516.11319939454,Enrichment
46,45483.46044096697,Enrichment
47,46451.00469274983,Enrichment
48,47417.85871131716,Enrichment
49,48384.7759325292,Enrichment
50,49352.72053276454,Enrichment
51,50319.04287445252,Enrichment
52,51285.664567354135,Enrichment
53,52252.660990593715,Enrichment
54,53220.26421679858,Enrichment
55,54187.24716299153,Enrichment
56,55154.86419959618,Enrichment
57,56121.246299732244,Enrichment
58,57087.91007518574,Enrichment
59,58054.7272460545,Enrichment
60,59020.7966782257,Enrichment
61,59988.13310962421,Enrichment
62,60955.80860558805,Enrichment
63,61923.32998781419,Enrichment
64,62889.65671759665,Enrichment
65,63856.84047660116,Enrichment
66,64824.039221631094,Enrichment
67,65791.23460617296,Enrichment
68,66757.9278397636,Enrichment
69,67724.61321683646,Enrichment
70,68691.42878977985,Enrichment
71,69658.50566242356,Enrichment
72,70625.9547471412,Enrichment
73,71592.45243329329,Enrichment
74,72559.64029002807,Enrichment
75,73526.63671326764,Enrichment
76,74494.19856995814,Enrichment
77,75461.4136411333,Enrichment
78,76428.41006437286,Enrichment
79,77395.7627587318,Enrichment
80,78363.3446930332,Enrichment
81,79330.55668566843,Enrichment
82,80297.70416919436,Enrichment
83,81265.10703900059,Enrichment
84,82232.10346224016,Enrichment
85,83198.77723829397,Enrichment
86,84165.91879760716,Enrichment
87,85132.8836539995,Enrichment
88,86100.84794228131,Enrichment
89,87067.90754586767,Enrichment
90,88034.9401721646,Enrichment
91,89001.57026730746,Enrichment
92,89968.6804958011,Enrichment
93,90935.1822127457,Enrichment
94,91902.94801113721,Enrichment
95,92869.24782870222,Enrichment
96,93836.59316240219,Enrichment
97,94803.51898877774,Enrichment
98,95770.54694991907,Enrichment
