Time, Quantity,Prototype
0,999.9999999999999,Enrichment
1,1967.4476787056178,Enrichment
2,2934.7051934723386,Enrichment
3,3901.7008949726583,Enrichment
4,4869.847736929324,Enrichment
5,5836.952190831157,Enrichment
6,6804.33622778696,Enrichment
7,7771.175234559321,Enrichment
8,8737.993203752041,Enrichment
9,9704.929051603713,Enrichment
10,10672.024110568873,Enrichment
11,11639.490983245236,Enrichment
12,12607.029965263295,Enrichment
13,13573.695965353347,Enrichment
14,14540.760852451385,Enrichment
15,15508.98250150397,Enrichment
16,16476.08724143468,Enrichment
17,17442.209621449925,Enrichment
18,18409.274638380277,Enrichment
19,19376.669087855913,Enrichment
20,20343.806344005043,Enrichment
21,21310.211103783433,Enrichment
22,22276.62605297936,Enrichment
23,23244.373214455067,Enrichment
24,24210.486108328576,Enrichment
25,25177.394290024255,Enrichment
26,26144.05421939946,Enrichment
27,27111.356380685178,Enrichment
28,28078.35280392476,Enrichment
29,29045.29881564764,Enrichment
30,30011.875144148366,Enrichment
31,30977.80507017544,Enrichment
32,31944.277954829762,Enrichment
33,32912.06233446221,Enrichment
34,33878.507248779715,Enrichment
35,34844.9373997081,Enrichment
36,35812.39891229898,Enrichment
37,36779.38313894758,Enrichment
38,37746.60958893363,Enrichment
39,38713.0806475184,Enrichment
40,39680.74920497244,Enrichment
41,40647.911444498146,Enrichment
42,41614.463689082826,Enrichment
43,42581.460112322406,Enrichment
44,43548.841396839656,Enrichment
45,44516.36511293439,Enrichment
46,45482.29503896145,Enrichment
47,46448.695737909286,Enrichment
48,47415.31095852176,Enrichment
49,48381.36466887411,Enrichment
50,49348.33158509195,Enrichment
51,50315.26570751072,Enrichment
52,51282.97934898489,Enrichment
53,52249.97577222447,Enrichment
54,53217.10768078282,Enrichment
55,54184.20349361962,Enrichment
56,55151.2677047959,Enrichment
57,56117.918632600464,Enrichment
58,57085.404112999066,Enrichment
59,58052.04812806101,Enrichment
60,59018.2744157673,Enrichment
61,59984.78001906879,Enrichment
62,60952.1363749985,Enrichment
63,61919.84779905826,Enrichment
64,62886.82398035273,Enrichment
65,63854.011667975,Enrichment
66,64820.5794133358,Enrichment
67,65787.87028517417,Enrichment
68,66755.08327144191,Enrichment
69,67722.09125398404,Enrichment
70,68688.5909157975,Enrichment
71,69655.16893037996,Enrichment
72,70622.71884558865,Enrichment
73,71589.16660157409,Enrichment
74,72556.1630248137,Enrichment
75,73523.15944805327,Enrichment
76,74490.0961201043,Enrichment
77,75457.62150504735,Enrichment
78,76425.0010699846,Enrichment
79,77392.44761995855,Enrichment
80,78359.44404319812,Enrichment
81,79326.09077730654,Enrichment
82,80293.30085249523,Enrichment
83,81260.2831469392,Enrichment
84,82227.27957017878,Enrichment
85,83194.31721004393,Enrichment
86,84161.50646597023,Enrichment
87,85129.53147878908,Enrichment
88,86096.52790202865,Enrichment
89,87063.87690570763,Enrichment
90,88030.8758855067,Enrichment
91,88997.38414183843,Enrichment
92,89965.31502743613,Enrichment
93,90931.73144756025,Enrichment
94,91899.25875833724,Enrichment
95,92865.83630488557,Enrichment
96,93833.43883124267,Enrichment
97,94799.82840475615,Enrichment
98,95767.14210003687,Enrichment
99,96734.13243963553,Enrichment
1,32.50962771785643,LEU
2,65.21476858518481,LEU
3,98.18908738700739,LEU
4,129.97988476300242,LEU
5,162.84239201603208,LEU
6,195.41745169231658,LEU
7,228.5528729615487,LEU
8,261.7099235863632,LEU
9,294.7457796881737,LEU
10,327.6179461524527,LEU
11,360.10783998336433,LEU
12,392.5235960751053,LEU
13,425.8368906127108,LEU
14,458.740077662704,LEU
15,490.453963658915,LEU
16,523.3161768372308,LEU
17,557.1883831935424,LEU
18,590.0914367591092,LEU
19,622.655791016905,LEU
20,655.4845733128501,LEU
21,689.0664567132951,LEU
22,722.6378640733019,LEU
23,754.83958472985,LEU
24,788.7215440680327,LEU
25,821.7858445601028,LEU
26,855.1053805785447,LEU
27,887.7646190440128,LEU
28,920.7381958044316,LEU
29,953.7636021307288,LEU
30,987.1690906718293,LEU
31,1021.2391646447587,LEU
32,1054.7510068527013,LEU
33,1086.9144624255373,LEU
34,1120.4550617610118,LEU
35,1154.010839771904,LEU
36,1186.5062444646421,LEU
37,1219.4923608996792,LEU
38,1252.2294403834421,LEU
39,1285.7431600273114,LEU
40,1318.025695794895,LEU
41,1350.8287919451532,LEU
42,1384.2590418700636,LEU
43,1417.2326186304824,LEU
44,1449.8105081699512,LEU
45,1482.2419596073341,LEU
46,1516.3120335802635,LEU
47,1549.8980920402678,LEU
48,1583.2635944551737,LEU
49,1617.2064021155277,LEU
50,1650.2103159145242,LEU
51,1683.2479459847464,LEU
52,1715.4841295426727,LEU
53,1748.4577063030915,LEU
54,1781.291986614691,LEU
55,1814.1633780013244,LEU
56,1847.0672599864074,LEU
57,1880.3960507848858,LEU
58,1912.866813468208,LEU
59,1946.2027114610912,LEU
60,1979.968087258203,LEU
61,2013.4462904608097,LEU
62,2046.0498098157511,LEU
63,2078.2882731627647,LEU
64,2111.282661263465,LEU
65,2144.0595934757125,LEU
66,2177.4739065959125,LEU
67,2210.1447520748843,LEU
68,2242.895674004221,LEU
69,2275.8573663050565,LEU
70,2309.3416781266237,LEU
71,2342.745433157377,LEU
72,2375.1499485136437,LEU
73,2408.6876262465667,LEU
74,2441.661203006986,LEU
75,2474.634779767405,LEU
76,2507.6697884855607,LEU
77,2540.099524130793,LEU
78,2572.679181621152,LEU
79,2605.189969821306,LEU
80,2638.1635465817253,LEU
81,2671.496649042788,LEU
82,2704.250563938269,LEU
83,2737.238666929815,LEU
84,2770.2122436902337,LEU
85,2803.143444423321,LEU
86,2835.91876421598,LEU
87,2867.834817718713,LEU
88,2900.8083944791324,LEU
89,2933.4194728997068,LEU
90,2966.3904211859763,LEU
91,2999.8658967300375,LEU
92,3031.878725202652,LEU
93,3065.448620258026,LEU
94,3097.876375896655,LEU
95,3131.280612127099,LEU
96,3163.6310364112865,LEU
97,3197.228533258216,LEU
98,3229.875913283509,LEU
99,3262.8557448144425,LEU
1,0.042693576525384594,delta_LEU
2,0.08003794247618949,delta_LEU
3,0.11001764033418954,delta_LEU
4,0.14237830767366216,delta_LEU
5,0.14541715281039308,delta_LEU
6,0.18632052072380145,delta_LEU
7,0.21189247913007914,delta_LEU
8,0.23687266159742412,delta_LEU
9,0.2651687081168025,delta_LEU
10,0.2679432786761099,delta_LEU
11,0.311176771401542,delta_LEU
12,0.3564386616000797,delta_LEU
13,0.37714403394456125,delta_LEU
14,0.40906988591087545,delta_LEU
15,0.47353483711646027,delta_LEU
16,0.47658172809345,delta_LEU
17,0.48199535653755965,delta_LEU
18,0.5139248606178455,delta_LEU
19,0.5551211271825217,delta_LEU
20,0.5590826821091128,delta_LEU
21,0.5724395032733037,delta_LEU
22,0.5860829473395477,delta_LEU
23,0.6072008150841475,delta_LEU
24,0.6123476034006311,delta_LEU
25,0.6398654156499619,delta_LEU
26,0.6604000220107689,delta_LEU
27,0.6990002708221029,delta_LEU
28,0.6990002708221029,delta_LEU
29,0.7275822216391121,delta_LEU
30,0.7457651798148296,delta_LEU
31,0.7457651798148296,delta_LEU
32,0.7610383175469926,delta_LEU
33,0.8132031122680288,delta_LEU
34,0.8276894592850648,delta_LEU
35,0.8417605200092357,delta_LEU
36,0.8848432363780065,delta_LEU
37,0.9145001527529311,delta_LEU
38,0.9209706829273171,delta_LEU
39,0.936192454292869,delta_LEU
40,0.9850992326672503,delta_LEU
41,1.0197635567042531,delta_LEU
42,1.0372690471164194,delta_LEU
43,1.0372690471164194,delta_LEU
44,1.0480949903956795,delta_LEU
45,1.092927458281156,delta_LEU
46,1.092927458281156,delta_LEU
47,1.106170050439241,delta_LEU
48,1.1254470230567157,delta_LEU
49,1.1289290103647571,delta_LEU
50,1.1580989935193473,delta_LEU
51,1.1863465045278847,delta_LEU
52,1.2365214724369462,delta_LEU
53,1.2365214724369462,delta_LEU
54,1.2703326024762231,delta_LEU
55,1.3031283790441774,delta_LEU
56,1.335035217690201,delta_LEU
57,1.3553166146511773,delta_LEU
58,1.3990735327179067,delta_LEU
59,1.4191604779012486,delta_LEU
60,1.427496974492603,delta_LEU
61,1.4436904703876192,delta_LEU
62,1.4838151857427138,delta_LEU
63,1.503927778962783,delta_LEU
64,1.5333583838003246,delta_LEU
65,1.568738549274379,delta_LEU
66,1.5866800682836533,delta_LEU
67,1.5949627509387416,delta_LEU
68,1.6310545538692507,delta_LEU
69,1.6613797109088053,delta_LEU
70,1.6774060759012215,delta_LEU
71,1.695636462661174,delta_LEU
72,1.7412058977037637,delta_LEU
73,1.7557721793303587,delta_LEU
74,1.7557721793303587,delta_LEU
75,1.7557721793303587,delta_LEU
76,1.7840914101399972,delta_LEU
77,1.8289708218425038,delta_LEU
78,1.8397483942493924,delta_LEU
79,1.882410220152406,delta_LEU
80,1.882410220152406,delta_LEU
81,1.9025736506689177,delta_LEU
82,1.9385835664926496,delta_LEU
83,1.9681861309781394,delta_LEU
84,1.9681861309781394,delta_LEU
85,1.9993455327581366,delta_LEU
86,2.034769813791346,delta_LEU
87,2.093703492207123,delta_LEU
88,2.093703492207123,delta_LEU
89,2.1036213926552483,delta_LEU
90,2.1036933073154733,delta_LEU
91,2.119961431540984,delta_LEU
92,2.1762473612317295,delta_LEU
93,2.1899321817268933,delta_LEU
94,2.2348657661143934,delta_LEU
95,2.2530829873226685,delta_LEU
96,2.3001323460202094,delta_LEU
97,2.313061985620058,delta_LEU
98,2.3519866795838285,delta_LEU
99,2.3818155499965323,delta_LEU
4,0.030000000000000002,covert_HEU
5,0.060000000000000005,covert_HEU
