Time, Quantity,Prototype
0,999.9999999999999,Enrichment
1,1966.9251692523787,Enrichment
2,2933.255632745566,Enrichment
3,3900.2904245863865,Enrichment
4,4868.235788609031,Enrichment
5,5836.356916144131,Enrichment
6,6803.232817937036,Enrichment
7,7770.616854892838,Enrichment
8,8737.801203453115,Enrichment
9,9704.553225056989,Enrichment
10,10672.083043564946,Enrichment
11,11638.544245400391,Enrichment
12,12606.048419536542,Enrichment
13,13573.334724082777,Enrichment
14,14539.71430207791,Enrichment
15,15506.908427851145,Enrichment
16,16473.569992405926,Enrichment
17,17441.085952975078,Enrichment
18,18407.384238313385,Enrichment
19,19373.79642760328,Enrichment
20,20340.86144453363,Enrichment
21,21307.971247120902,Enrichment
22,22274.466009740394,Enrichment
23,23241.76736343979,Enrichment
24,24208.182312635716,Enrichment
25,25176.465456862883,Enrichment
26,26142.849776865096,Enrichment
27,27108.794459052235,Enrichment
28,28075.362570928308,Enrichment
29,29041.59647594264,Enrichment
30,30008.59289918223,Enrichment
31,30975.789784043725,Enrichment
32,31942.128875941024,Enrichment
33,32909.19662784223,Enrichment
34,33875.87797456658,Enrichment
35,34842.87439780617,Enrichment
36,35809.08064653864,Enrichment
37,36775.10375880711,Enrichment
38,37742.00906491378,Enrichment
39,38708.78766426199,Enrichment
40,39676.35845895212,Enrichment
41,40643.083545048066,Enrichment
42,41610.12715740587,Enrichment
43,42576.70206084217,Enrichment
44,43543.25430542685,Enrichment
45,44510.25072866643,Enrichment
46,45478.05858747519,Enrichment
47,46445.27521193383,Enrichment
48,47412.65341023543,Enrichment
49,48379.6791839035,Enrichment
50,49347.223435686356,Enrichment
51,50313.5702869531,Enrichment
52,51280.42298392695,Enrichment
53,52248.06011053283,Enrichment
54,53214.57108149753,Enrichment
55,54181.56750473711,Enrichment
56,55149.295258318765,Enrichment
57,56116.72618919807,Enrichment
58,57083.64581712748,Enrichment
59,58051.72747962146,Enrichment
60,59018.91961267683,Enrichment
61,59985.052154707024,Enrichment
62,60952.37022383716,Enrichment
63,61918.95377401864,Enrichment
64,62886.40624875461,Enrichment
65,63853.74268015314,Enrichment
66,64820.9256435905,Enrichment
67,65787.21334045466,Enrichment
68,66754.18952174913,Enrichment
69,67721.55353665767,Enrichment
70,68689.13771768224,Enrichment
71,69656.95537831633,Enrichment
72,70623.7775420536,Enrichment
73,71591.04950553294,Enrichment
74,72557.5466092623,Enrichment
75,73524.54303250188,Enrichment
76,74490.94274872159,Enrichment
77,75458.08753140422,Enrichment
78,76424.58521755633,Enrichment
79,77390.84223701761,Enrichment
80,78357.88751859577,Enrichment
81,79324.85459138562,Enrichment
82,80291.26983474495,Enrichment
83,81257.8898834719,Enrichment
84,82224.40968430504,Enrichment
85,83191.74318754722,Enrichment
86,84159.11184709388,Enrichment
87,85126.32383972913,Enrichment
88,86092.92449950069,Enrichment
89,87059.23965891704,Enrichment
90,88026.23608215663,Enrichment
91,88992.89221251385,Enrichment
92,89959.09620232949,Enrichment
93,90925.74374260106,Enrichment
94,91892.48257185017,Enrichment
95,92859.99165060121,Enrichment
96,93827.05125418754,Enrichment
97,94793.85687981169,Enrichment
98,95761.11681491698,Enrichment
99,96728.52496191933,Enrichment
1,33.046835084426654,LEU
2,66.70510468510724,LEU
3,99.6392335559177,LEU
4,131.63717633317864,LEU
5,163.45441146375813,LEU
6,196.55189987512045,LEU
7,229.12695955140495,LEU
8,261.9073247516943,LEU
