SimId                                AgentID Time SampleLoc FalsePos FalseNeg PosSwipeFrac 
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      8    Cascade   0.3      0        0.3          
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      12   Cascade   0.3      0        0.3          
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      18   Cascade   0.4      0        0.4          
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      19   Cascade   0.2      0        0.2          
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      26   Cascade   0.4      0        0.4          
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      37   Cascade   0.2      0        0.2          
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      40   Cascade   0.2      0        0.2          
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      49   Cascade   0.3      0        0.3          
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      52   Cascade   0.3      0        0.3          
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      59   Cascade   0.5      0        0.5          
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      73   Cascade   0.2      0        0.2          
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      79   Cascade   0.3      0        0.3          
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      87   Cascade   0        0.3      0.7          
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      94   Cascade   0        0.1      0.9          
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      95   Cascade   0        0.3      0.7          
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      99   Cascade   0        0.2      0.8          
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      108  Cascade   0        0.4      0.6          
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      109  Cascade   0        0.4      0.6          
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      114  Cascade   0        0.4      0.6          
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      116  Cascade   0        0.5      0.5          
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      117  Cascade   0        0.4      0.6          
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      120  Cascade   0        0.3      0.7          
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      143  Cascade   0        0.3      0.7          
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      144  Cascade   0        0.2      0.8          
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      146  Cascade   0        0.2      0.8          
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      147  Cascade   0        0.3      0.7          
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      153  Cascade   0        0.4      0.6          
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      156  Cascade   0        0.6      0.4          
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      164  Cascade   0        0.3      0.7          
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      166  Cascade   0        0.3      0.7          
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      168  Cascade   0        0.2      0.8          
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      173  Cascade   0        0.5      0.5          
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      181  Cascade   0        0.1      0.9          
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      184  Cascade   0        0.3      0.7          
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      189  Cascade   0        0.2      0.8          
