SimId                                AgentId Time Value                 
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      0    6.93738193652567e-310 
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      1    10.040575151321264    
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      2    7.417112116602148     
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      3    4.7435610220007725    
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      4    5.797700124350058     
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      5    8.225857412111736     
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      6    8.666540961481587     
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      7    7.392439846745624     
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      8    5.845401263505927     
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      9    8.329604880498962     
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      10   7.513812640477106     
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      11   7.363381434417278     
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      12   9.915211952305512     
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      13   4.797229400736271     
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      14   10.040563285078882    
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      15   7.274730697170341     
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      16   7.160299182730775     
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      17   7.282981539423098     
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      18   8.747757390265392     
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      19   6.021049183135247     
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      20   8.772477932983186     
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      21   9.665967418835713     
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      22   7.076702631044846     
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      23   8.351515728543177     
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      24   7.000438399387001     
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      25   9.625435863371372     
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      26   6.124318121637671     
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      27   7.37517018130746      
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      28   4.666178666706564     
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      29   9.677618760104671     
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      30   7.249870071558671     
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      31   5.9599619128145065    
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      32   6.084031123686863     
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      33   8.419895592517733     
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      34   8.5527636658667       
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      35   4.686820843060616     
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      36   4.642381681336918     
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      37   5.846290631684056     
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      38   7.156334646656518     
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      39   7.265535046291127     
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      40   9.455371615770076     
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      41   5.068348221016691     
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      42   8.427304332895964     
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      43   5.9641510158107565    
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      44   5.912811840071505     
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      45   6.107428085896872     
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      46   7.605801343580795     
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      47   8.249410167515926     
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      48   7.319424295225609     
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      49   8.551241191798255     
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      50   4.857366930322367     
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      51   7.334438103997634     
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      52   9.571238033011028     
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      53   6.097109633602457     
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      54   4.837126605320197     
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      55   8.524708929000013     
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      56   7.013433595617684     
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      57   10.003377912730336    
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      58   6.933581377580907     
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      59   8.349988954745108     
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      60   8.336587244331561     
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      61   7.1764837582867145    
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      62   7.351645843994838     
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      63   5.7784182367257415    
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      64   9.761810979408487     
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      65   6.048093190177717     
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      66   5.688519177050232     
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      67   4.696869469152496     
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      68   5.9242614491799515    
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      69   4.645267560495416     
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      70   4.825092163578585     
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      71   9.867411647651167     
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      72   4.5353336127904385    
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      73   4.636768728248619     
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      74   8.2979442776617       
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      75   7.221245141591837     
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      76   4.694448311718766     
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      77   9.73615579496358      
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      78   7.015027721684703     
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      79   8.552248533311799     
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      80   9.693176374790688     
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      81   8.38944155089289      
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      82   5.761811226341855     
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      83   6.073812964631827     
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      84   6.207326779655183     
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      85   10.057516104068974    
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      86   6.041621473245591     
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      87   7.251631361540234     
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      88   7.346501758202066     
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      89   6.113625701990578     
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      90   8.508132539899755     
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      91   5.958965618604239     
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      92   7.26418720191014      
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      93   10.168008700096747    
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      94   7.601867256667312     
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      95   8.607293175280496     
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      96   6.030225085065247     
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      97   7.143173862007906     
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      98   6.910134103687618     
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      99   5.998495099331443     
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      100  7.289334597730971     
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      101  10.055149934078344    
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      102  6.023559886826106     
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      103  8.040657114048429     
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      104  9.386991556085952     
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      105  7.474066259632835     
ee732cdc-02ea-475e-8bbe-2bdb8e72d2bf 14      106  9.813978160921224     
