Time, Quantity,Prototype
0,999.9999999999999,EnrichmentFacility
1,1966.9420009802516,EnrichmentFacility
2,2933.509872217399,EnrichmentFacility
3,3901.1368055438143,EnrichmentFacility
4,4868.2247075408595,EnrichmentFacility
5,5835.221130780441,EnrichmentFacility
6,6801.151056807512,EnrichmentFacility
7,7767.340501212841,EnrichmentFacility
8,8734.779558026603,EnrichmentFacility
9,9701.204314772396,EnrichmentFacility
10,10668.200738011976,EnrichmentFacility
11,11634.740922054121,EnrichmentFacility
12,12602.70719176625,EnrichmentFacility
13,13569.335961633666,EnrichmentFacility
14,14535.265887660738,EnrichmentFacility
15,15501.811463316326,EnrichmentFacility
16,16468.807886555907,EnrichmentFacility
17,17435.217645613553,EnrichmentFacility
18,18402.50411525448,EnrichmentFacility
19,19368.79168885834,EnrichmentFacility
20,20335.788112097922,EnrichmentFacility
21,21302.515908016034,EnrichmentFacility
22,22269.57738398069,EnrichmentFacility
23,23236.573807220284,EnrichmentFacility
24,24202.972943171182,EnrichmentFacility
25,25169.12379169841,EnrichmentFacility
26,26136.050060387326,EnrichmentFacility
27,27102.55151413652,EnrichmentFacility
28,28069.5479373761,EnrichmentFacility
29,29037.010171277914,EnrichmentFacility
30,30004.067434119326,EnrichmentFacility
31,30971.194979389937,EnrichmentFacility
32,31938.132010505436,EnrichmentFacility
33,32904.592201454005,EnrichmentFacility
34,33871.82696832109,EnrichmentFacility
35,34838.230622614654,EnrichmentFacility
36,35805.56230179859,EnrichmentFacility
37,36772.66136274724,EnrichmentFacility
38,37739.80817991523,EnrichmentFacility
39,38707.25237656426,EnrichmentFacility
40,39673.28725014714,EnrichmentFacility
41,40640.09635814453,EnrichmentFacility
42,41607.06842905321,EnrichmentFacility
43,42574.06485229279,EnrichmentFacility
44,43541.06127553237,EnrichmentFacility
45,44507.86442664678,EnrichmentFacility
46,45474.55721150875,EnrichmentFacility
47,46440.96468798292,EnrichmentFacility
48,47407.83325036334,EnrichmentFacility
49,48374.54330231321,EnrichmentFacility
50,49340.50467846333,EnrichmentFacility
51,50307.39666242316,EnrichmentFacility
52,51274.23618934881,EnrichmentFacility
53,52241.2326125884,EnrichmentFacility
54,53208.27784519058,EnrichmentFacility
55,54174.207771217654,EnrichmentFacility
56,55141.475310361755,EnrichmentFacility
57,56108.412185374196,EnrichmentFacility
58,57075.21946112398,EnrichmentFacility
59,58042.27656329696,EnrichmentFacility
60,59009.67078817565,EnrichmentFacility
61,59976.50962585526,EnrichmentFacility
62,60943.43438270721,EnrichmentFacility
63,61910.430805946795,EnrichmentFacility
64,62876.802627651174,EnrichmentFacility
65,63844.29260927623,EnrichmentFacility
66,64811.66788306652,EnrichmentFacility
67,65778.66430630609,EnrichmentFacility
68,66745.04784917172,EnrichmentFacility
69,67711.72408570441,EnrichmentFacility
70,68678.44615251632,EnrichmentFacility
71,69645.20566049016,EnrichmentFacility
72,70611.28580609399,EnrichmentFacility
73,71577.70367801866,EnrichmentFacility
74,72544.70010125825,EnrichmentFacility
75,73511.69652449782,EnrichmentFacility
76,74478.02803587717,EnrichmentFacility
77,75445.2951707094,EnrichmentFacility
