SimId                                AgentId Time Value                  
97474bbd-c257-4114-9d0c-fc278da0ae72 14      0    7.636413982681841e+218 
97474bbd-c257-4114-9d0c-fc278da0ae72 14      1    309.03788323357526     
97474bbd-c257-4114-9d0c-fc278da0ae72 14      2    223.69793437358476     
97474bbd-c257-4114-9d0c-fc278da0ae72 14      3    138.92481410438188     
97474bbd-c257-4114-9d0c-fc278da0ae72 14      4    172.57933190306767     
97474bbd-c257-4114-9d0c-fc278da0ae72 14      5    241.94170515644714     
97474bbd-c257-4114-9d0c-fc278da0ae72 14      6    266.7772377908502      
97474bbd-c257-4114-9d0c-fc278da0ae72 14      7    224.4205968210406      
97474bbd-c257-4114-9d0c-fc278da0ae72 14      8    173.8352020580826      
97474bbd-c257-4114-9d0c-fc278da0ae72 14      9    244.54536297143136     
97474bbd-c257-4114-9d0c-fc278da0ae72 14      10   231.5836631537968      
97474bbd-c257-4114-9d0c-fc278da0ae72 14      11   226.7572668905243      
97474bbd-c257-4114-9d0c-fc278da0ae72 14      12   305.01942094655055     
97474bbd-c257-4114-9d0c-fc278da0ae72 14      13   145.69874235094767     
97474bbd-c257-4114-9d0c-fc278da0ae72 14      14   308.74247266303655     
97474bbd-c257-4114-9d0c-fc278da0ae72 14      15   223.91301935577553     
97474bbd-c257-4114-9d0c-fc278da0ae72 14      16   214.21131324472526     
97474bbd-c257-4114-9d0c-fc278da0ae72 14      17   224.17773726411792     
97474bbd-c257-4114-9d0c-fc278da0ae72 14      18   268.4141188314238      
97474bbd-c257-4114-9d0c-fc278da0ae72 14      19   183.57293165667932     
97474bbd-c257-4114-9d0c-fc278da0ae72 14      20   270.17439038179145     
97474bbd-c257-4114-9d0c-fc278da0ae72 14      21   283.61512088512086     
97474bbd-c257-4114-9d0c-fc278da0ae72 14      22   208.4434877290248      
97474bbd-c257-4114-9d0c-fc278da0ae72 14      23   244.89702498193446     
97474bbd-c257-4114-9d0c-fc278da0ae72 14      24   205.0548972833442      
97474bbd-c257-4114-9d0c-fc278da0ae72 14      25   284.67953503945705     
97474bbd-c257-4114-9d0c-fc278da0ae72 14      26   188.75493817609652     
97474bbd-c257-4114-9d0c-fc278da0ae72 14      27   216.25343485818374     
97474bbd-c257-4114-9d0c-fc278da0ae72 14      28   138.05717082021908     
97474bbd-c257-4114-9d0c-fc278da0ae72 14      29   291.09936544794664     
97474bbd-c257-4114-9d0c-fc278da0ae72 14      30   213.947950420987       
97474bbd-c257-4114-9d0c-fc278da0ae72 14      31   177.77194312554593     
97474bbd-c257-4114-9d0c-fc278da0ae72 14      32   183.71172961789875     
97474bbd-c257-4114-9d0c-fc278da0ae72 14      33   246.7439728966656      
97474bbd-c257-4114-9d0c-fc278da0ae72 14      34   254.59955214129627     
97474bbd-c257-4114-9d0c-fc278da0ae72 14      35   139.01884992803377     
97474bbd-c257-4114-9d0c-fc278da0ae72 14      36   135.84137601486577     
97474bbd-c257-4114-9d0c-fc278da0ae72 14      37   177.26442518057536     
97474bbd-c257-4114-9d0c-fc278da0ae72 14      38   171.67217237057093     
97474bbd-c257-4114-9d0c-fc278da0ae72 14      39   277.1824645248405      
